frame,time,motion,luma,centroid_x,centroid_y
389,12.9667,0.4991,229.14,0.538,0.563
390,13.0000,0.4401,229.27,0.547,0.579
391,13.0333,0.4536,229.31,0.544,0.556
392,13.0667,0.4297,229.42,0.554,0.566
393,13.1000,0.2804,229.36,0.534,0.560
394,13.1333,0.1832,229.49,0.501,0.547
395,13.1667,0.2248,229.51,0.508,0.545
396,13.2000,0.1710,229.60,0.505,0.522
397,13.2333,0.1324,229.56,0.508,0.513
398,13.2667,0.1085,229.62,0.510,0.529
399,13.3000,190.9722,229.59,0.501,0.501
400,13.3333,2.0495,53.33,0.486,0.558
401,13.3667,4.5642,54.02,0.484,0.537
402,13.4000,5.6988,55.29,0.491,0.571
403,13.4333,4.6667,55.53,0.504,0.575
404,13.4667,3.4336,56.08,0.503,0.570
405,13.5000,2.5703,56.61,0.504,0.584
406,13.5333,1.9674,57.02,0.503,0.594
407,13.5667,1.5907,57.41,0.502,0.588
408,13.6000,1.2435,57.78,0.496,0.593
409,13.6333,1.0269,57.98,0.493,0.580
410,13.6667,22.0551,58.19,0.509,0.512
411,13.7000,6.3733,71.12,0.517,0.499
412,13.7333,5.0655,73.52,0.512,0.483
413,13.7667,7.7109,75.67,0.521,0.498
414,13.8000,2.8607,72.30,0.518,0.464
415,13.8333,2.4336,73.37,0.536,0.466
416,13.8667,3.8438,74.34,0.528,0.496
417,13.9000,1.4258,76.11,0.509,0.495
418,13.9333,1.2227,76.79,0.511,0.498
419,13.9667,32.1871,77.36,0.511,0.519
420,14.0000,1.8694,58.22,0.526,0.489
421,14.0333,8.1402,59.12,0.514,0.491
422,14.0667,7.1341,62.19,0.512,0.483
423,14.1000,5.7383,64.70,0.525,0.479
424,14.1333,4.4531,66.25,0.546,0.485
425,14.1667,3.4861,67.63,0.521,0.497
426,14.2000,2.7222,68.80,0.525,0.498
427,14.2333,2.2977,69.70,0.544,0.505
428,14.2667,2.0065,70.50,0.537,0.503
429,14.3000,1.6758,71.05,0.510,0.496
430,14.3333,1.3928,71.60,0.514,0.498
431,14.3667,1.2643,72.09,0.527,0.510
432,14.4000,1.0825,72.48,0.536,0.497
433,14.4333,0.8932,72.83,0.528,0.484
434,14.4667,0.8681,73.14,0.544,0.488
435,14.5000,0.6428,73.37,0.549,0.488
