frame,time,motion,motion_w8,motion_localmax,luma,centroid_x,centroid_y
281,4.6833,0.0000,0.6765,34.0694,35.46,0.500,0.500
282,4.7000,0.0001,0.4434,20.0069,35.46,0.780,0.775
283,4.7167,0.1071,0.4593,21.0069,35.46,0.588,0.598
284,4.7333,0.0002,0.4594,21.0069,35.44,0.795,0.775
285,4.7500,0.2109,0.4753,22.0347,35.44,0.680,0.694
286,4.7667,0.3234,0.6513,33.3333,35.43,0.742,0.759
287,4.7833,0.0000,0.5544,27.0903,35.43,0.500,0.500
288,4.8000,0.5647,0.8110,36.5694,35.43,0.737,0.765
289,4.8167,0.6780,1.2457,48.1944,35.43,0.730,0.775
290,4.8333,0.0000,1.2456,48.1875,35.43,0.500,0.500
291,4.8500,0.0000,1.2296,47.1458,35.43,0.500,0.500
292,4.8667,0.7035,1.4370,43.3958,35.43,0.714,0.778
293,4.8833,0.0000,1.4209,42.3819,35.43,0.500,0.500
294,4.9000,0.0000,1.3814,40.0208,35.43,0.500,0.500
295,4.9167,1.3581,1.4331,41.7153,35.43,0.685,0.782
296,4.9333,0.5196,1.4312,48.4861,35.43,0.657,0.779
297,4.9500,0.0000,1.4314,64.6528,35.43,0.500,0.500
298,4.9667,0.8232,1.4315,61.8542,35.43,0.640,0.782
299,4.9833,0.0001,1.4316,61.8542,35.43,0.937,0.282
300,5.0000,0.0001,1.4323,78.8750,35.43,0.929,0.324
301,5.0167,0.6041,1.4888,69.5278,35.43,0.612,0.716
302,5.0333,0.0621,1.5025,69.5278,35.49,0.532,0.545
303,5.0500,0.0001,1.3932,64.1250,35.50,0.488,0.648
304,5.0667,0.1257,1.1635,47.6875,35.50,0.545,0.517
305,5.0833,0.1106,1.1667,47.6944,35.53,0.573,0.449
306,5.1000,0.0001,0.6582,17.9653,35.53,0.614,0.817
307,5.1167,0.0000,0.6581,17.9653,35.53,0.500,0.500
308,5.1333,0.2793,0.7207,19.1458,35.53,0.607,0.654
309,5.1500,0.0004,0.4296,8.0972,35.53,0.626,0.806
310,5.1667,0.0000,0.4207,7.7222,35.53,0.500,0.500
311,5.1833,0.8879,1.0103,22.7500,35.53,0.608,0.703
312,5.2000,0.4601,1.1872,27.9236,35.53,0.601,0.731
313,5.2167,0.0000,1.1892,27.9236,35.53,0.500,0.500
314,5.2333,0.9792,1.5993,51.8403,35.53,0.589,0.722
315,5.2500,0.6931,1.6303,53.8889,35.53,0.577,0.717
316,5.2667,0.0000,1.6277,56.2778,35.53,0.500,0.500
317,5.2833,0.0000,1.6279,56.2778,35.53,0.500,0.500
318,5.3000,0.1373,1.6302,56.2778,35.53,0.572,0.535
319,5.3167,0.3868,1.5148,65.5625,35.53,0.574,0.638
320,5.3333,0.0000,1.4093,66.2500,35.53,0.500,0.500
321,5.3500,0.6817,1.4061,66.1806,35.53,0.564,0.764
322,5.3667,0.6799,1.3267,59.7778,35.35,0.623,0.655
323,5.3833,0.0000,1.1351,47.5764,35.30,0.500,0.500
324,5.4000,0.7174,1.3747,62.4375,35.30,0.553,0.730
325,5.4167,0.0000,1.3747,62.4375,35.37,0.500,0.500
326,5.4333,0.0001,1.3771,62.4375,35.37,0.520,0.282
327,5.4500,0.7480,1.5423,64.7986,35.37,0.539,0.740
328,5.4667,0.7344,1.6024,59.3333,35.39,0.527,0.740
329,5.4833,0.0008,1.3394,44.8056,35.39,0.762,0.296
330,5.5000,0.1223,1.1214,39.6389,35.39,0.641,0.449
331,5.5167,0.0017,1.1219,39.6458,35.39,0.636,0.486
332,5.5333,0.0003,1.0102,32.3056,35.39,0.509,0.822
333,5.5500,0.0829,1.0115,32.2986,35.39,0.640,0.461
334,5.5667,0.5639,0.9219,31.8681,35.40,0.535,0.722
335,5.5833,0.0001,0.5442,12.6458,35.39,0.646,0.493
336,5.6000,0.0000,0.6275,14.0278,35.39,0.500,0.500
337,5.6167,0.7306,0.9452,27.3958,35.39,0.538,0.741
338,5.6333,0.6551,1.1668,42.2083,35.39,0.536,0.771
339,5.6500,0.0000,1.1666,42.2014,35.61,0.500,0.500
340,5.6667,1.1039,1.4336,59.6181,35.61,0.557,0.760
341,5.6833,0.0000,1.4338,59.6111,35.50,0.500,0.500
342,5.7000,0.0000,1.3727,60.4583,35.50,0.500,0.500
343,5.7167,0.9122,1.4220,63.4653,35.50,0.581,0.760
344,5.7333,0.8582,1.4197,60.7431,35.48,0.601,0.764
345,5.7500,0.0000,1.4176,69.8333,35.48,0.500,0.500
346,5.7667,0.5634,1.6406,77.1806,35.48,0.615,0.770
347,5.7833,0.0001,1.6405,77.1736,35.48,0.614,0.803
348,5.8000,0.0000,1.5235,70.3472,35.48,0.500,0.500
