frame,time,motion,luma,centroid_x,centroid_y
314,5.2333,0.0087,121.79,0.225,0.883
315,5.2500,0.1406,121.78,0.552,0.425
316,5.2667,0.0139,121.83,0.529,0.507
317,5.2833,0.0082,121.84,0.561,0.454
318,5.3000,0.0234,121.85,0.504,0.532
319,5.3167,0.0304,121.86,0.448,0.554
320,5.3333,0.0035,121.86,0.272,0.829
321,5.3500,0.0039,121.86,0.351,0.822
322,5.3667,0.0082,121.86,0.258,0.865
323,5.3833,0.0052,121.86,0.411,0.736
324,5.4000,0.0069,121.85,0.569,0.482
325,5.4167,0.0052,121.86,0.565,0.588
326,5.4333,0.0126,121.85,0.314,0.785
327,5.4500,0.0122,121.86,0.469,0.602
328,5.4667,0.0043,121.86,0.452,0.654
329,5.4833,0.0052,121.86,0.507,0.619
330,5.5000,0.0143,121.85,0.430,0.731
331,5.5167,0.1337,121.85,0.548,0.431
332,5.5333,0.0030,121.81,0.363,0.841
333,5.5500,0.0009,121.81,0.484,0.900
334,5.5667,0.0056,121.81,0.432,0.831
335,5.5833,0.4926,121.81,0.553,0.429
336,5.6000,0.0052,121.65,0.443,0.750
337,5.6167,0.0035,121.65,0.454,0.729
338,5.6333,0.0087,121.65,0.216,0.923
339,5.6500,0.5356,121.64,0.566,0.420
340,5.6667,0.0551,121.63,0.536,0.456
341,5.6833,0.0456,121.69,0.526,0.474
342,5.7000,0.0399,121.72,0.539,0.451
343,5.7167,0.0864,121.75,0.584,0.431
344,5.7333,0.0026,121.83,0.439,0.857
345,5.7500,0.0026,121.83,0.352,0.919
346,5.7667,0.0030,121.82,0.308,0.894
347,5.7833,0.0139,121.82,0.276,0.890
348,5.8000,0.0017,121.82,0.492,0.614
349,5.8167,0.0000,121.82,0.500,0.500
350,5.8333,3.4306,121.82,0.574,0.413
351,5.8500,0.0013,120.02,0.651,0.314
352,5.8667,0.0013,120.02,0.492,0.676
353,5.8833,0.0004,120.02,0.476,0.857
354,5.9000,0.0022,120.02,0.279,0.937
355,5.9167,0.0091,120.02,0.264,0.905
356,5.9333,0.0221,120.03,0.562,0.444
357,5.9500,0.0065,120.02,0.570,0.453
358,5.9667,0.4905,120.02,0.586,0.393
359,5.9833,0.2934,119.78,0.499,0.535
360,6.0000,0.0117,119.73,0.579,0.658
361,6.0167,0.0065,119.74,0.706,0.650
362,6.0333,0.0122,119.74,0.543,0.707
363,6.0500,0.0061,119.75,0.393,0.784
364,6.0667,0.0069,119.75,0.583,0.755
365,6.0833,0.0048,119.75,0.605,0.756
366,6.1000,70.7478,119.75,0.583,0.416
367,6.1167,0.0091,50.52,0.621,0.584
368,6.1333,0.0039,50.52,0.480,0.730
369,6.1500,0.0065,50.52,0.588,0.741
370,6.1667,0.0056,50.52,0.527,0.697
371,6.1833,0.0152,50.52,0.564,0.733
372,6.2000,0.0039,50.51,0.605,0.587
373,6.2167,0.0069,50.51,0.557,0.580
374,6.2333,70.7626,50.51,0.583,0.416
375,6.2500,0.0048,119.74,0.639,0.652
376,6.2667,0.0056,119.74,0.604,0.727
377,6.2833,0.0069,119.75,0.664,0.673
378,6.3000,0.0087,119.75,0.675,0.620
379,6.3167,0.0104,119.76,0.526,0.727
380,6.3333,0.0104,119.75,0.598,0.713
381,6.3500,0.0056,119.76,0.579,0.705
382,6.3667,73.7140,119.77,0.583,0.416
383,6.3833,0.0043,47.29,0.622,0.666
384,6.4000,0.0148,47.29,0.307,0.887
385,6.4167,0.0074,47.28,0.327,0.903
386,6.4333,75.4062,47.28,0.583,0.416
387,6.4500,0.0139,121.65,0.486,0.751
388,6.4667,0.0317,121.64,0.514,0.750
389,6.4833,0.0043,121.63,0.562,0.529
390,6.5000,0.9609,121.63,0.564,0.419
391,6.5167,0.0069,121.84,0.320,0.898
392,6.5333,0.0130,121.84,0.271,0.907
393,6.5500,0.0100,121.84,0.489,0.586
394,6.5667,0.0056,121.85,0.491,0.651
395,6.5833,0.0095,121.85,0.467,0.634
396,6.6000,0.0208,121.85,0.392,0.718
397,6.6167,0.0091,121.85,0.607,0.411
398,6.6333,0.1714,121.85,0.557,0.421
399,6.6500,0.0026,121.80,0.511,0.419
400,6.6667,0.0043,121.80,0.473,0.537
