frame,time,motion,luma,centroid_x,centroid_y
324,10.8108,5.1628,39.12,0.375,0.563
325,10.8442,4.6241,38.19,0.401,0.585
326,10.8775,3.2209,37.14,0.407,0.592
327,10.9109,1.9618,36.98,0.312,0.503
328,10.9443,2.3030,36.96,0.409,0.572
329,10.9776,2.5894,37.20,0.400,0.500
330,11.0110,3.4314,37.64,0.372,0.482
331,11.0444,3.4544,38.42,0.372,0.498
332,11.0777,2.8164,37.91,0.209,0.326
333,11.1111,4.7834,38.17,0.361,0.461
334,11.1445,6.4852,39.37,0.312,0.431
335,11.1778,3.4705,42.67,0.388,0.528
336,11.2112,4.8850,43.02,0.407,0.437
337,11.2446,1.5543,45.39,0.273,0.425
338,11.2779,2.9076,45.43,0.499,0.641
339,11.3113,3.3589,45.79,0.544,0.663
340,11.3447,5.6181,45.98,0.550,0.581
341,11.3780,5.6263,48.65,0.618,0.769
342,11.4114,1.1784,49.28,0.285,0.451
343,11.4448,6.8641,48.83,0.645,0.818
344,11.4781,5.0030,47.72,0.652,0.812
345,11.5115,1.9640,44.20,0.494,0.672
346,11.5449,1.6285,43.77,0.453,0.684
347,11.5782,1.1081,43.19,0.297,0.539
348,11.6116,1.5365,42.85,0.418,0.605
349,11.6450,1.5421,42.97,0.416,0.642
350,11.6783,1.9965,43.00,0.404,0.625
351,11.7117,1.8737,43.19,0.399,0.657
352,11.7451,1.3711,43.10,0.221,0.585
353,11.7784,2.3247,43.20,0.407,0.662
354,11.8118,2.4870,43.44,0.420,0.658
355,11.8452,2.4570,43.42,0.395,0.605
356,11.8785,2.2730,43.61,0.337,0.532
357,11.9119,1.8872,43.69,0.241,0.418
358,11.9453,2.3147,44.00,0.333,0.499
359,11.9786,2.3568,43.79,0.346,0.487
360,12.0120,2.0000,43.20,0.410,0.473
361,12.0454,1.2118,43.11,0.366,0.529
362,12.0787,1.0061,43.10,0.298,0.370
363,12.1121,2.0286,42.96,0.464,0.450
364,12.1455,2.0851,42.46,0.485,0.481
365,12.1788,2.8359,42.78,0.478,0.390
366,12.2122,2.6406,43.21,0.400,0.377
367,12.2456,2.5299,42.72,0.356,0.304
368,12.2789,2.6246,43.00,0.411,0.373
369,12.3123,3.4909,43.24,0.302,0.326
370,12.3457,2.0434,45.38,0.362,0.373
371,12.3790,1.6185,45.11,0.310,0.405
372,12.4124,1.2105,45.02,0.266,0.345
373,12.4458,3.0082,44.93,0.308,0.332
374,12.4791,1.3945,46.91,0.358,0.419
375,12.5125,1.3555,46.35,0.364,0.473
376,12.5459,3.4275,45.95,0.394,0.339
377,12.5792,1.1962,47.93,0.371,0.438
378,12.6126,1.4805,47.45,0.421,0.511
379,12.6460,1.4158,46.78,0.409,0.523
380,12.6793,1.6254,46.25,0.408,0.524
381,12.7127,1.4931,45.58,0.407,0.586
382,12.7461,1.2344,45.43,0.310,0.551
383,12.7794,1.7912,45.11,0.369,0.598
384,12.8128,1.7305,44.81,0.358,0.648
385,12.8462,1.8433,44.62,0.336,0.637
386,12.8795,1.4870,44.53,0.312,0.628
387,12.9129,0.9883,44.43,0.235,0.507
388,12.9463,1.3568,44.45,0.392,0.503
389,12.9796,1.4162,44.11,0.409,0.515
